timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1491431739.7037250996,1491431739.7063839436, -0.2146, -0.0076,  0.0211,  0.0081,  0.0057, -0.0110
1491431739.7068390846,1491431739.7091400623, -0.2146, -0.0076,  0.0211,  0.0081,  0.0057, -0.0110
1491431739.7095119953,1491431739.7118139267, -0.2146, -0.0076,  0.0211,  0.0081,  0.0057, -0.0110
1491431739.7121849060,1491431739.7145559788, -0.2146, -0.0076,  0.0211,  0.0081,  0.0057, -0.0110
1491431739.7149269581,1491431739.7172639370, -0.2146, -0.0048,  0.0089,  0.0089,  0.0061, -0.0110
1491431739.7176349163,1491431739.7199289799, -0.1894, -0.0048,  0.0089,  0.0089,  0.0061, -0.0110
1491431739.7202999592,1491431739.7225959301, -0.1894, -0.0048,  0.0089,  0.0089,  0.0061, -0.0110
1491431739.7229659557,1491431739.7254359722, -0.1894, -0.0048,  0.0089,  0.0089,  0.0061, -0.0110
1491431739.7258489132,1491431739.7281489372, -0.1894, -0.0048,  0.0089,  0.0079,  0.0058, -0.0121
1491431739.7285199165,1491431739.7308180332, -0.1894, -0.0048,  0.0089,  0.0079,  0.0058, -0.0121
1491431739.7311880589,1491431739.7334890366, -0.1894, -0.0048,  0.0089,  0.0079,  0.0058, -0.0121
1491431739.7338569164,1491431739.7364120483, -0.1894, -0.0048,  0.0010,  0.0001,  0.0047, -0.0115
1491431739.7367830276,1491431739.7390930653, -0.1884, -0.0057,  0.0075,  0.0077,  0.0047, -0.0115
1491431739.7394640446,1491431739.7417619228, -0.1884, -0.0057,  0.0075,  0.0077,  0.0047, -0.0115
1491431739.7421340942,1491431739.7445299625, -0.1884, -0.0057,  0.0075,  0.0077,  0.0047, -0.0115
1491431739.7449080944,1491431739.7473459244, -0.1884, -0.0057,  0.0075,  0.0063,  0.0046, -0.0126
1491431739.7477231026,1491431739.7501571178, -0.1884, -0.0057,  0.0075,  0.0063,  0.0046, -0.0126
1491431739.7505350113,1491431739.7529621124, -0.1884, -0.0057,  0.0075,  0.0063,  0.0046, -0.0126
