timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1491431982.0429599285,1491431982.0453379154, -0.1974,  0.0229, -0.0170,  0.0693, -0.0031, -0.0189
1491431982.0457921028,1491431982.0480940342, -0.1974,  0.0039,  0.0202,  0.0615, -0.0186, -0.0221
1491431982.0484669209,1491431982.0507600307, -0.1965,  0.0039,  0.0202,  0.0563, -0.0186, -0.0221
1491431982.0511291027,1491431982.0534250736, -0.1965,  0.0039,  0.0202,  0.0563, -0.0186, -0.0221
1491431982.0537939072,1491431982.0562169552, -0.1965,  0.0039,  0.0202,  0.0563, -0.0186, -0.0221
1491431982.0565869808,1491431982.0588860512, -0.1965,  0.0039,  0.0202,  0.0529, -0.0266, -0.0248
1491431982.0592548847,1491431982.0615539551, -0.2044,  0.0046,  0.0306,  0.0529, -0.0266, -0.0248
1491431982.0619220734,1491431982.0643129349, -0.2044,  0.0046,  0.0306,  0.0529, -0.0266, -0.0248
1491431982.0646829605,1491431982.0669879913, -0.2044,  0.0046,  0.0306,  0.0529, -0.0266, -0.0248
1491431982.0673561096,1491431982.0696599483, -0.2044,  0.0046,  0.0306,  0.0621, -0.0161, -0.0236
1491431982.0700280666,1491431982.0723309517, -0.2044,  0.0046,  0.0306,  0.0621, -0.0161, -0.0236
1491431982.0727000237,1491431982.0750689507, -0.2044,  0.0046,  0.0306,  0.0621, -0.0161, -0.0236
1491431982.0754389763,1491431982.0777399540, -0.2044,  0.0046,  0.0306,  0.0621, -0.0161, -0.0236
1491431982.0781080723,1491431982.0804131031, -0.1938,  0.0072, -0.0021,  0.0651, -0.0140, -0.0271
1491431982.0807809830,1491431982.0830819607, -0.1938,  0.0072, -0.0021,  0.0651, -0.0140, -0.0271
1491431982.0834510326,1491431982.0865108967, -0.1938,  0.0072, -0.0021,  0.0651, -0.0140, -0.0271
1491431982.0868990421,1491431982.0899310112, -0.1938,  0.0072, -0.0021,  0.0596, -0.0138, -0.0317
1491431982.0903339386,1491431982.0927650928, -0.1938,  0.0072, -0.0021,  0.0596, -0.0138, -0.0317
1491431982.0931439400,1491431982.0955119133, -0.1938,  0.0072, -0.0021,  0.0596, -0.0138, -0.0317
1491431982.0958809853,1491431982.0981879234, -0.1938,  0.0072, -0.0021,  0.0596, -0.0138, -0.0317
1491431982.0985569954,1491431982.1008579731, -0.1880,  0.0036, -0.0030,  0.0533, -0.0204, -0.0315
1491431982.1012299061,1491431982.1035280228, -0.1880,  0.0036, -0.0030,  0.0533, -0.0204, -0.0315
1491431982.1038959026,1491431982.1063179970, -0.1880,  0.0036, -0.0030,  0.0533, -0.0204, -0.0315
