timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1491852968.8016190529,1491852968.8043758869, -0.1888, -0.0046,  0.0079,  0.0215,  0.0125, -0.0164
1491852968.8048288822,1491852968.8071279526, -0.2122, -0.0074,  0.0016,  0.0215,  0.0125, -0.0164
1491852968.8074998856,1491852968.8098421097, -0.2184, -0.0074,  0.0016,  0.0203,  0.0150, -0.0153
1491852968.8102118969,1491852968.8125059605, -0.2184, -0.0074,  0.0016,  0.0203,  0.0150, -0.0153
1491852968.8128759861,1491852968.8152840137, -0.2184, -0.0074,  0.0016,  0.0203,  0.0150, -0.0153
1491852968.8156569004,1491852968.8179550171, -0.2184, -0.0074,  0.0016,  0.0203,  0.0150, -0.0153
1491852968.8183240891,1491852968.8206219673, -0.1878, -0.0059,  0.0032,  0.0179,  0.0154, -0.0150
1491852968.8209910393,1491852968.8232960701, -0.1878, -0.0059,  0.0032,  0.0179,  0.0154, -0.0150
1491852968.8236649036,1491852968.8261690140, -0.1878, -0.0059,  0.0032,  0.0179,  0.0154, -0.0150
1491852968.8265399933,1491852968.8288400173, -0.1878, -0.0059,  0.0032,  0.0179,  0.0154, -0.0150
1491852968.8292119503,1491852968.8315129280, -0.1878, -0.0059,  0.0032,  0.0168,  0.0140, -0.0143
1491852968.8319220543,1491852968.8343980312, -0.1878, -0.0059,  0.0032,  0.0168,  0.0140, -0.0143
1491852968.8347699642,1491852968.8370759487, -0.1878, -0.0059,  0.0032,  0.0168,  0.0140, -0.0143
1491852968.8374459743,1491852968.8397419453, -0.1881, -0.0043,  0.0023,  0.0168,  0.0134, -0.0142
1491852968.8401100636,1491852968.8424110413, -0.1881, -0.0043,  0.0023,  0.0164,  0.0134, -0.0142
1491852968.8427820206,1491852968.8451099396, -0.1881, -0.0043,  0.0023,  0.0164,  0.0134, -0.0142
1491852968.8454799652,1491852968.8477849960, -0.1881, -0.0043,  0.0023,  0.0164,  0.0134, -0.0142
1491852968.8481540680,1491852968.8504519463, -0.1881, -0.0043,  0.0023,  0.0165,  0.0134, -0.0137
1491852968.8508210182,1491852968.8531270027, -0.1881, -0.0043,  0.0023,  0.0165,  0.0134, -0.0137
1491852968.8534960747,1491852968.8559379578, -0.1881, -0.0043,  0.0023,  0.0165,  0.0134, -0.0137
1491852968.8563139439,1491852968.8587388992, -0.1881, -0.0037,  0.0027,  0.0165,  0.0134, -0.0137
1491852968.8591160774,1491852968.8615319729, -0.1881, -0.0037,  0.0027,  0.0165,  0.0145, -0.0135
1491852968.8619079590,1491852968.8643279076, -0.1881, -0.0037,  0.0027,  0.0165,  0.0145, -0.0135
1491852968.8647019863,1491852968.8671050072, -0.1881, -0.0037,  0.0027,  0.0165,  0.0145, -0.0135
1491852968.8674790859,1491852968.8699750900, -0.1881, -0.0037,  0.0027,  0.0165,  0.0145, -0.0135
1491852968.8703520298,1491852968.8727829456, -0.1881, -0.0037,  0.0027,  0.0155,  0.0151, -0.0135
1491852968.8731589317,1491852968.8756051064, -0.1881, -0.0037,  0.0027,  0.0155,  0.0151, -0.0135
1491852968.8759820461,1491852968.8784079552, -0.1881, -0.0037,  0.0039,  0.0155,  0.0151, -0.0135
1491852968.8787860870,1491852968.8812160492, -0.1881, -0.0044,  0.0039,  0.0152,  0.0161, -0.0134
1491852968.8815929890,1491852968.8840548992, -0.1881, -0.0044,  0.0039,  0.0152,  0.0161, -0.0134
1491852968.8844349384,1491852968.8867371082, -0.1881, -0.0044,  0.0039,  0.0152,  0.0161, -0.0134
1491852968.8871059418,1491852968.8894109726, -0.1881, -0.0044,  0.0039,  0.0152,  0.0161, -0.0134
1491852968.8897829056,1491852968.8921399117, -0.1881, -0.0044,  0.0039,  0.0144,  0.0170, -0.0136
1491852968.8925149441,1491852968.8949069977, -0.1881, -0.0044,  0.0039,  0.0144,  0.0170, -0.0136
1491852968.8952870369,1491852968.8977119923, -0.1881, -0.0044,  0.0039,  0.0144,  0.0170, -0.0136
1491852968.8980879784,1491852968.9005110264, -0.1872, -0.0044,  0.0017,  0.0144,  0.0170, -0.0136
1491852968.9008879662,1491852968.9033169746, -0.1872, -0.0044,  0.0017,  0.0136,  0.0174, -0.0132
1491852968.9036951065,1491852968.9061329365, -0.1872, -0.0044,  0.0017,  0.0136,  0.0174, -0.0132
1491852968.9065110683,1491852968.9089379311, -0.1872, -0.0044,  0.0017,  0.0136,  0.0174, -0.0132
1491852968.9093139172,1491852968.9117369652, -0.1872, -0.0044,  0.0017,  0.0136,  0.0179, -0.0133
1491852968.9121150970,1491852968.9145519733, -0.1872, -0.0044,  0.0017,  0.0134,  0.0179, -0.0133
1491852968.9149289131,1491852968.9173541069, -0.1872, -0.0044,  0.0017,  0.0134,  0.0179, -0.0133
1491852968.9178678989,1491852968.9202959538, -0.1868, -0.0049, -0.0027,  0.0134,  0.0179, -0.0133
1491852968.9206719398,1491852968.9230999947, -0.1868, -0.0049, -0.0027,  0.0121,  0.0185, -0.0135
1491852968.9234769344,1491852968.9258251190, -0.1868, -0.0049, -0.0027,  0.0121,  0.0185, -0.0135
1491852968.9261929989,1491852968.9284911156, -0.1868, -0.0049, -0.0027,  0.0121,  0.0185, -0.0135
1491852968.9288589954,1491852968.9311590195, -0.1868, -0.0049, -0.0027,  0.0121,  0.0185, -0.0135
1491852968.9315259457,1491852968.9338319302, -0.1868, -0.0049, -0.0027,  0.0122,  0.0171, -0.0133
1491852968.9341979027,1491852968.9364979267, -0.1868, -0.0049, -0.0027,  0.0122,  0.0171, -0.0133
1491852968.9368679523,1491852968.9391698837, -0.1863, -0.0036, -0.0061,  0.0122,  0.0171, -0.0133
1491852968.9395399094,1491852968.9418430328, -0.1863, -0.0036, -0.0061,  0.0122,  0.0171, -0.0133
1491852968.9422121048,1491852968.9446361065, -0.1863, -0.0036, -0.0061,  0.0135,  0.0141, -0.0144
1491852968.9450130463,1491852968.9474289417, -0.1863, -0.0036, -0.0061,  0.0135,  0.0141, -0.0144
1491852968.9478080273,1491852968.9502151012, -0.1863, -0.0036, -0.0061,  0.0135,  0.0141, -0.0144
1491852968.9505898952,1491852968.9530000687, -0.1863, -0.0036, -0.0061,  0.0135,  0.0126, -0.0146
1491852968.9533760548,1491852968.9557979107, -0.1863, -0.0036, -0.0061,  0.0134,  0.0126, -0.0146
1491852968.9561738968,1491852968.9585869312, -0.1886, -0.0055,  0.0007,  0.0134,  0.0126, -0.0146
1491852968.9589641094,1491852968.9613809586, -0.1886, -0.0055,  0.0007,  0.0134,  0.0126, -0.0146
1491852968.9617559910,1491852968.9641749859, -0.1886, -0.0055,  0.0007,  0.0135,  0.0118, -0.0147
1491852968.9645500183,1491852968.9669420719, -0.1886, -0.0055,  0.0007,  0.0135,  0.0118, -0.0147
1491852968.9673180580,1491852968.9698181152, -0.1886, -0.0055,  0.0007,  0.0135,  0.0118, -0.0147
1491852968.9701941013,1491852968.9726109505, -0.1886, -0.0055,  0.0007,  0.0135,  0.0118, -0.0147
1491852968.9729869366,1491852968.9754168987, -0.1886, -0.0055,  0.0007,  0.0138,  0.0125, -0.0135
1491852968.9758520126,1491852968.9781870842, -0.1876, -0.0039, -0.0009,  0.0138,  0.0125, -0.0135
1491852968.9785580635,1491852968.9808590412, -0.1876, -0.0039, -0.0009,  0.0138,  0.0125, -0.0135
1491852968.9812290668,1491852968.9835391045, -0.1876, -0.0039, -0.0009,  0.0138,  0.0125, -0.0141
