timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1491853064.2247419357,1491853064.2273170948, -0.2174,  0.0047, -0.0101,  0.0061,  0.0017, -0.0114
1491853064.2277719975,1491853064.2300660610, -0.2174,  0.0047, -0.0101,  0.0057,  0.0016, -0.0125
1491853064.2304379940,1491853064.2327339649, -0.1879,  0.0030, -0.0072,  0.0057,  0.0016, -0.0125
1491853064.2331058979,1491853064.2354578972, -0.1879,  0.0030, -0.0072,  0.0057,  0.0016, -0.0125
1491853064.2358310223,1491853064.2381229401, -0.1879,  0.0030, -0.0072,  0.0057,  0.0016, -0.0125
1491853064.2384929657,1491853064.2407910824, -0.1879,  0.0030, -0.0072,  0.0057,  0.0019, -0.0125
1491853064.2411620617,1491853064.2434511185, -0.1879,  0.0030, -0.0072,  0.0057,  0.0019, -0.0125
1491853064.2438220978,1491853064.2463619709, -0.1879,  0.0030, -0.0072,  0.0057,  0.0019, -0.0125
1491853064.2467329502,1491853064.2490229607, -0.1879,  0.0030, -0.0072,  0.0057,  0.0019, -0.0125
1491853064.2493960857,1491853064.2516930103, -0.1879,  0.0027, -0.0067,  0.0046,  0.0013, -0.0121
1491853064.2520630360,1491853064.2543649673, -0.1876,  0.0027, -0.0067,  0.0046,  0.0013, -0.0121
1491853064.2547349930,1491853064.2570331097, -0.1876,  0.0027, -0.0067,  0.0046,  0.0013, -0.0121
1491853064.2574040890,1491853064.2596960068, -0.1876,  0.0027, -0.0067,  0.0046,  0.0013, -0.0121
1491853064.2600650787,1491853064.2623610497, -0.1876,  0.0027, -0.0067,  0.0043,  0.0010, -0.0124
1491853064.2627310753,1491853064.2652499676, -0.1876,  0.0027, -0.0067,  0.0043,  0.0010, -0.0124
1491853064.2656290531,1491853064.2680540085, -0.1876,  0.0027, -0.0067,  0.0043,  0.0010, -0.0124
1491853064.2684319019,1491853064.2708609104, -0.1876,  0.0027, -0.0067,  0.0043,  0.0004, -0.0119
1491853064.2712380886,1491853064.2736639977, -0.1881,  0.0031, -0.0057,  0.0049,  0.0004, -0.0119
1491853064.2740509510,1491853064.2764749527, -0.1881,  0.0031, -0.0057,  0.0049,  0.0004, -0.0119
1491853064.2768518925,1491853064.2792780399, -0.1881,  0.0031, -0.0057,  0.0049,  0.0004, -0.0119
1491853064.2796530724,1491853064.2820758820, -0.1881,  0.0031, -0.0057,  0.0057,  0.0002, -0.0114
1491853064.2824530602,1491853064.2848889828, -0.1881,  0.0031, -0.0057,  0.0057,  0.0002, -0.0114
1491853064.2852690220,1491853064.2876958847, -0.1881,  0.0031, -0.0057,  0.0057,  0.0002, -0.0114
1491853064.2880721092,1491853064.2904970646, -0.1881,  0.0031, -0.0057,  0.0057,  0.0002, -0.0114
1491853064.2908759117,1491853064.2932980061, -0.1877,  0.0034, -0.0060,  0.0055,  0.0009, -0.0128
1491853064.2936770916,1491853064.2961258888, -0.1877,  0.0034, -0.0060,  0.0055,  0.0009, -0.0128
1491853064.2965049744,1491853064.2989308834, -0.1877,  0.0034, -0.0060,  0.0055,  0.0009, -0.0128
1491853064.2993090153,1491853064.3017361164, -0.1877,  0.0034, -0.0060,  0.0055,  0.0003, -0.0131
1491853064.3021130562,1491853064.3045330048, -0.1877,  0.0034, -0.0060,  0.0054,  0.0003, -0.0131
1491853064.3049030304,1491853064.3072059155, -0.1877,  0.0034, -0.0060,  0.0054,  0.0003, -0.0131
1491853064.3075759411,1491853064.3098759651, -0.1877,  0.0034, -0.0060,  0.0054,  0.0003, -0.0131
1491853064.3103070259,1491853064.3126320839, -0.1877,  0.0032, -0.0044,  0.0055,  0.0002, -0.0126
1491853064.3130030632,1491853064.3153100014, -0.1877,  0.0032, -0.0044,  0.0055,  0.0002, -0.0126
1491853064.3156800270,1491853064.3179829121, -0.1877,  0.0032, -0.0044,  0.0055,  0.0002, -0.0126
1491853064.3183538914,1491853064.3206520081, -0.1877,  0.0032, -0.0044,  0.0055,  0.0002, -0.0126
1491853064.3210229874,1491853064.3233199120, -0.1877,  0.0032, -0.0044,  0.0064, -0.0000, -0.0121
1491853064.3236908913,1491853064.3261229992, -0.1877,  0.0032, -0.0044,  0.0064, -0.0000, -0.0121
1491853064.3264999390,1491853064.3289270401, -0.1877,  0.0032, -0.0044,  0.0064, -0.0000, -0.0121
1491853064.3293030262,1491853064.3317329884, -0.1874,  0.0033, -0.0071,  0.0064, -0.0000, -0.0121
1491853064.3321120739,1491853064.3345589638, -0.1874,  0.0033, -0.0071,  0.0062, -0.0002, -0.0135
1491853064.3349359035,1491853064.3373670578, -0.1874,  0.0033, -0.0071,  0.0062, -0.0002, -0.0135
