timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1491853221.3455679417,1491853221.3478679657, -0.1883,  0.0085, -0.0085, -0.0020,  0.0054, -0.0091
1491853221.3483200073,1491853221.3506200314, -0.1889,  0.0083, -0.0060, -0.0020,  0.0054, -0.0091
1491853221.3509960175,1491853221.3532919884, -0.1889,  0.0083, -0.0060, -0.0020,  0.0054, -0.0091
1491853221.3536620140,1491853221.3561670780, -0.1889,  0.0083, -0.0060, -0.0020,  0.0054, -0.0091
1491853221.3565390110,1491853221.3588340282, -0.1889,  0.0083, -0.0060,  0.0007,  0.0062, -0.0095
1491853221.3592059612,1491853221.3615050316, -0.1889,  0.0083, -0.0060,  0.0007,  0.0062, -0.0095
1491853221.3618760109,1491853221.3642520905, -0.1889,  0.0083, -0.0060,  0.0007,  0.0062, -0.0095
1491853221.3646349907,1491853221.3669390678, -0.1889,  0.0083, -0.0060,  0.0007,  0.0062, -0.0099
1491853221.3673100471,1491853221.3696050644, -0.1879,  0.0066, -0.0089,  0.0020,  0.0062, -0.0099
1491853221.3699769974,1491853221.3722779751, -0.1879,  0.0066, -0.0089,  0.0020,  0.0062, -0.0099
1491853221.3726489544,1491853221.3749499321, -0.1879,  0.0066, -0.0089,  0.0020,  0.0062, -0.0099
1491853221.3753209114,1491853221.3776209354, -0.1879,  0.0066, -0.0089,  0.0020,  0.0056, -0.0109
1491853221.3779919147,1491853221.3802900314, -0.1879,  0.0066, -0.0089,  0.0011,  0.0056, -0.0109
1491853221.3806619644,1491853221.3829569817, -0.1879,  0.0066, -0.0089,  0.0011,  0.0056, -0.0109
1491853221.3833301067,1491853221.3857610226, -0.1879,  0.0066, -0.0089,  0.0011,  0.0056, -0.0109
1491853221.3861401081,1491853221.3885660172, -0.1879,  0.0077, -0.0121, -0.0011,  0.0034, -0.0115
1491853221.3889451027,1491853221.3913679123, -0.1863,  0.0077, -0.0121, -0.0011,  0.0034, -0.0115
1491853221.3917460442,1491853221.3941841125, -0.1863,  0.0077, -0.0121, -0.0011,  0.0034, -0.0115
1491853221.3945550919,1491853221.3968501091, -0.1863,  0.0077, -0.0121, -0.0011,  0.0034, -0.0115
1491853221.3972220421,1491853221.3995289803, -0.1863,  0.0077, -0.0121, -0.0056,  0.0025, -0.0128
1491853221.3998990059,1491853221.4022030830, -0.1863,  0.0077, -0.0121, -0.0056,  0.0025, -0.0128
1491853221.4025731087,1491853221.4050800800, -0.1863,  0.0077, -0.0121, -0.0056,  0.0025, -0.0128
1491853221.4054510593,1491853221.4077610970, -0.1863,  0.0077, -0.0111, -0.0056,  0.0025, -0.0148
1491853221.4081308842,1491853221.4104321003, -0.1877,  0.0064, -0.0111, -0.0154,  0.0009, -0.0148
1491853221.4108030796,1491853221.4131019115, -0.1877,  0.0064, -0.0111, -0.0154,  0.0009, -0.0148
